Account_id: 1 | Owner_name: Randy Schmidt | Balance: 3603386089
Account_id: 17561 | Owner_name: Lisa Clark | Balance: 13188337918
Account_id: 17562 | Owner_name: Allison Sloan | Balance: 10675137605
Account_id: 17563 | Owner_name: Renee Johnson | Balance: 683349974
Account_id: 17564 | Owner_name: Kayla Stevens | Balance: 12919267778
Account_id: 17565 | Owner_name: Andrew Baker | Balance: 19482965362
Account_id: 17566 | Owner_name: Lori Arnold | Balance: 1412592287
Account_id: 17567 | Owner_name: Clayton Hill | Balance: 12388147775
Account_id: 17568 | Owner_name: Kevin Harding | Balance: 17093746839
Account_id: 17569 | Owner_name: Todd Adams | Balance: 6627506286
Account_id: 17570 | Owner_name: Chad Haynes | Balance: 2406142633
Account_id: 17571 | Owner_name: Spencer Coffey | Balance: 16133993245
Account_id: 17572 | Owner_name: Kurt Ball | Balance: 18595153264
Account_id: 17573 | Owner_name: William Moore | Balance: 7986975448
Account_id: 17574 | Owner_name: Juan Khan | Balance: 3540534469
Account_id: 17575 | Owner_name: David Rowe | Balance: 16949017800
Account_id: 17576 | Owner_name: Henry Brown | Balance: 6052502572
Account_id: 17577 | Owner_name: Renee Thomas | Balance: 3945113458
Account_id: 17578 | Owner_name: Caleb Burke | Balance: 3714508389
Account_id: 17579 | Owner_name: Katrina Boyd | Balance: 4311371317
Account_id: 17580 | Owner_name: Leslie Fitzpatrick | Balance: 13427386484
Account_id: 17581 | Owner_name: Audrey King | Balance: 3407111880
Account_id: 17582 | Owner_name: Manuel Richardson | Balance: 678944747
Account_id: 17583 | Owner_name: Matthew Wright | Balance: 18295371448
Account_id: 17584 | Owner_name: Kelly Howard | Balance: 6810206250
Account_id: 17585 | Owner_name: Autumn Brewer | Balance: 11627832582
Account_id: 17586 | Owner_name: Matthew Berry | Balance: 13951770220
Account_id: 17587 | Owner_name: Lynn Harris | Balance: 16135756873
Account_id: 17588 | Owner_name: Alexander Gilbert | Balance: 2978623626
Account_id: 17589 | Owner_name: Michael Woodward | Balance: 10560589727
Account_id: 17590 | Owner_name: Donna Gardner | Balance: 14326933418
Account_id: 17591 | Owner_name: Danny Nielsen | Balance: 1704771605
Account_id: 17592 | Owner_name: Connie Mason | Balance: 13390675051
Account_id: 17593 | Owner_name: Jessica West | Balance: 3644935534
Account_id: 17594 | Owner_name: Colleen Ortiz | Balance: 12532234973
Account_id: 17595 | Owner_name: Matthew Williams | Balance: 13090985655
Account_id: 17596 | Owner_name: Tina Brown | Balance: 502206587
Account_id: 17597 | Owner_name: Kenneth Rivera | Balance: 15483355490
Account_id: 17598 | Owner_name: Earl Mitchell | Balance: 5236593572
Account_id: 17599 | Owner_name: Courtney Shields | Balance: 5825994248
Account_id: 17600 | Owner_name: Jennifer Williams | Balance: 16505966183
Account_id: 17601 | Owner_name: Julie Diaz | Balance: 13884072732
Account_id: 17602 | Owner_name: Laura Mcdonald | Balance: 3991426362
Account_id: 17603 | Owner_name: James Banks | Balance: 9931337800
Account_id: 17604 | Owner_name: Christopher Howe | Balance: 3634386247
Account_id: 17605 | Owner_name: Amanda Alexander | Balance: 7050696993
Account_id: 17606 | Owner_name: Michaela Baker | Balance: 11912996086
Account_id: 17607 | Owner_name: Larry Bradley | Balance: 16175727381
Account_id: 17608 | Owner_name: Jessica Bradley | Balance: 17981011255
Account_id: 17609 | Owner_name: Kathleen Harris | Balance: 1464122623
Account_id: 17610 | Owner_name: Samuel Rodgers | Balance: 17842717284
Account_id: 17611 | Owner_name: Kayla Rodriguez | Balance: 5263048101
Account_id: 17612 | Owner_name: Ethan Peterson | Balance: 11284979412
Account_id: 17613 | Owner_name: Rachel Freeman | Balance: 5539432199
Account_id: 17614 | Owner_name: Mariah Martinez | Balance: 9218249503
Account_id: 17615 | Owner_name: Francisco Johnson | Balance: 6724310622
Account_id: 17616 | Owner_name: Catherine Morgan | Balance: 4269559397
Account_id: 17617 | Owner_name: Kari Bray | Balance: 12650694221
Account_id: 17618 | Owner_name: Christopher Kim | Balance: 19844976525
Account_id: 17619 | Owner_name: Justin Johnson | Balance: 13844882926
Account_id: 17620 | Owner_name: Melissa Davis | Balance: 6966512213
Account_id: 17621 | Owner_name: Thomas Wilson | Balance: 15663820740
Account_id: 17622 | Owner_name: Chase Gonzalez | Balance: 4840944195
Account_id: 17623 | Owner_name: Juan Martin | Balance: 2352360927
Account_id: 17624 | Owner_name: Randy Thompson | Balance: 3684009874
Account_id: 17625 | Owner_name: Kimberly Nunez | Balance: 1070517775
Account_id: 17626 | Owner_name: Thomas Jones | Balance: 5287724565
Account_id: 17627 | Owner_name: Joseph Oneal | Balance: 18548548599
Account_id: 17628 | Owner_name: Kimberly Barron | Balance: 4041950681
Account_id: 17629 | Owner_name: Phillip Taylor | Balance: 15244322288
Account_id: 17630 | Owner_name: Nathan Wolf | Balance: 10858213944
Account_id: 17631 | Owner_name: Kelly Howard | Balance: 5281102093
Account_id: 17632 | Owner_name: Randy Nguyen | Balance: 7649501548
Account_id: 17633 | Owner_name: Samantha Harris | Balance: 3815819432
Account_id: 17634 | Owner_name: Barbara Clark | Balance: 6541002436
Account_id: 17635 | Owner_name: Julie Pena | Balance: 14638585744
Account_id: 17636 | Owner_name: Phillip Thompson | Balance: 1721080327
Account_id: 17637 | Owner_name: Ashley Porter | Balance: 11346378891
Account_id: 17638 | Owner_name: Michael Day | Balance: 8100624962
Account_id: 17639 | Owner_name: Jordan Perez | Balance: 10736514020
Account_id: 17640 | Owner_name: Christopher Johnson | Balance: 12916570469
Account_id: 17641 | Owner_name: Latasha Owens | Balance: 6674055466
Account_id: 17642 | Owner_name: Mr. Joseph | Balance: 17861538966
Account_id: 17643 | Owner_name: Linda Warner | Balance: 8299362657
Account_id: 17644 | Owner_name: Steven Harper | Balance: 5718491670
Account_id: 17645 | Owner_name: Allen Lee | Balance: 9902572378
Account_id: 17646 | Owner_name: Rhonda Sheppard | Balance: 5585611171
Account_id: 17647 | Owner_name: Lisa Campbell | Balance: 3911104037
Account_id: 17648 | Owner_name: Janet Castro | Balance: 11910008739
Account_id: 17649 | Owner_name: Justin Scott | Balance: 14264174550
Account_id: 17650 | Owner_name: Howard Beltran | Balance: 14399081553
Account_id: 17651 | Owner_name: Matthew Bates | Balance: 5314562178
Account_id: 17652 | Owner_name: Blake Griffith | Balance: 10715232262
Account_id: 17653 | Owner_name: Gordon Brown | Balance: 621612144
Account_id: 17654 | Owner_name: Rebecca Cummings | Balance: 4372973544
Account_id: 17655 | Owner_name: Renee White | Balance: 2151668622
Account_id: 17656 | Owner_name: Adam Kane | Balance: 9291903765
Account_id: 17657 | Owner_name: Brenda Adams | Balance: 14890446295
Account_id: 17658 | Owner_name: Anthony Decker | Balance: 11841368251
Account_id: 17659 | Owner_name: Brittany Mitchell | Balance: 18371981877
Account_id: 17660 | Owner_name: Karen Davies | Balance: 397616361
Account_id: 17661 | Owner_name: Christopher Mccoy | Balance: 19681090009
Account_id: 17662 | Owner_name: Ryan Greene | Balance: 11155211811
Account_id: 17663 | Owner_name: Michael Snyder | Balance: 16411093963
Account_id: 17664 | Owner_name: Lance White | Balance: 11537510781
Account_id: 17665 | Owner_name: Brandon Williams | Balance: 11023735513
Account_id: 17666 | Owner_name: Dr. Christina | Balance: 16111081558
Account_id: 17667 | Owner_name: Amy Mccarthy | Balance: 3445848774
Account_id: 17668 | Owner_name: Brian Williamson | Balance: 15624779124
Account_id: 17669 | Owner_name: James White | Balance: 12578449292
Account_id: 17670 | Owner_name: James Osborn | Balance: 1917923023
Account_id: 17671 | Owner_name: Trevor Ward | Balance: 19458574989
Account_id: 17672 | Owner_name: Jennifer Martin | Balance: 18354832826
Account_id: 17673 | Owner_name: Mark Nguyen | Balance: 10257182800
Account_id: 17674 | Owner_name: Ryan Nicholson | Balance: 8029643704
Account_id: 17675 | Owner_name: Robert Townsend | Balance: 1673659053
Account_id: 17676 | Owner_name: Melanie Howard | Balance: 18729711924
Account_id: 17677 | Owner_name: Tina Baker | Balance: 18613690594
Account_id: 17678 | Owner_name: Samantha Reese | Balance: 12896136599
Account_id: 17679 | Owner_name: David Ellis | Balance: 316030821
Account_id: 17680 | Owner_name: Kathy Mitchell | Balance: 3955269795
Account_id: 17681 | Owner_name: Nicole Bishop | Balance: 1302610978
Account_id: 17682 | Owner_name: James Smith | Balance: 18344353322
Account_id: 17683 | Owner_name: Jessica Gonzalez | Balance: 15816517752
Account_id: 17684 | Owner_name: Melanie Miranda | Balance: 5594857450
Account_id: 17685 | Owner_name: Theresa Rodriguez | Balance: 16104068993
Account_id: 17686 | Owner_name: Kerri Lloyd | Balance: 1054636401
Account_id: 17687 | Owner_name: Michelle Frye | Balance: 7987876892
Account_id: 17688 | Owner_name: Margaret Hines | Balance: 11446476627
Account_id: 17689 | Owner_name: Melissa Nunez | Balance: 14124578532
Account_id: 17690 | Owner_name: Alexandra Hoover | Balance: 17607535864
Account_id: 17691 | Owner_name: George Bradley | Balance: 1126956952
Account_id: 17692 | Owner_name: Katherine Hays | Balance: 926999155
Account_id: 17693 | Owner_name: Veronica Gillespie | Balance: 5988800803
Account_id: 17694 | Owner_name: Richard Harris | Balance: 19770583668
Account_id: 17695 | Owner_name: Jennifer Jordan | Balance: 6148161743
Account_id: 17696 | Owner_name: Michael Cook | Balance: 11097451038
Account_id: 17697 | Owner_name: Thomas Wilson | Balance: 10481979036
Account_id: 17698 | Owner_name: Mary Myers | Balance: 4749410324
Account_id: 17699 | Owner_name: James Christensen | Balance: 17041551212
Account_id: 17700 | Owner_name: Linda Hall | Balance: 11977486095
Account_id: 17701 | Owner_name: Martin Hudson | Balance: 6242305733
Account_id: 17702 | Owner_name: Patricia Obrien | Balance: 11055906683
Account_id: 17703 | Owner_name: Michael Snyder | Balance: 14905666811
Account_id: 17704 | Owner_name: Paul Webb | Balance: 9790926767
Account_id: 17705 | Owner_name: Barry Porter | Balance: 3034952428
Account_id: 17706 | Owner_name: Billy Johnson | Balance: 1519554156
Account_id: 17707 | Owner_name: Ethan Peterson | Balance: 8640605135
Account_id: 17708 | Owner_name: Caitlin Fuentes | Balance: 8763750352
Account_id: 17709 | Owner_name: Spencer Adams | Balance: 12858834464
Account_id: 17710 | Owner_name: Jason Oliver | Balance: 13945309746
Account_id: 17711 | Owner_name: Chase Gonzalez | Balance: 4841892171
Account_id: 17712 | Owner_name: Jose Schroeder | Balance: 18900981038
Account_id: 17713 | Owner_name: Heather Cole | Balance: 6557510953
Account_id: 17714 | Owner_name: Billy Torres | Balance: 2022926243
Account_id: 17715 | Owner_name: Samantha Gonzalez | Balance: 14200858207
Account_id: 17716 | Owner_name: Danielle Johnson | Balance: 10234386476
Account_id: 17717 | Owner_name: Tracey Davis | Balance: 16361083039
Account_id: 17718 | Owner_name: Dennis Murphy | Balance: 7660661501
Account_id: 17719 | Owner_name: David Fox | Balance: 19892978971
Account_id: 17720 | Owner_name: Martin Carter | Balance: 11437333138
Account_id: 17721 | Owner_name: Charlotte Graham | Balance: 747729316
Account_id: 17722 | Owner_name: Lauren Mcguire | Balance: 9183825648
Account_id: 17723 | Owner_name: Jesus Dixon | Balance: 11404272581
Account_id: 17724 | Owner_name: Cheryl Martinez | Balance: 13335955760
Account_id: 17725 | Owner_name: Jason Miranda | Balance: 5151549431
Account_id: 17726 | Owner_name: Robert Robinson | Balance: 15638226899
Account_id: 17727 | Owner_name: Jeffery Lawrence | Balance: 7900294379
Account_id: 17728 | Owner_name: Shelly Hurley | Balance: 104342991
Account_id: 17729 | Owner_name: Timothy Sandoval | Balance: 17536056851
Account_id: 17730 | Owner_name: Justin Li | Balance: 15026851407
Account_id: 17731 | Owner_name: Aaron Owens | Balance: 3515730689
Account_id: 17732 | Owner_name: Sarah Mcdonald | Balance: 12116297682
Account_id: 17733 | Owner_name: David Smith | Balance: 4373616067
Account_id: 17734 | Owner_name: Daniel Sanchez | Balance: 5049442133
Account_id: 17735 | Owner_name: Linda Gregory | Balance: 85505933
Account_id: 17736 | Owner_name: Seth Riley | Balance: 11129921875
Account_id: 17737 | Owner_name: Pamela Jones | Balance: 174613921
Account_id: 17738 | Owner_name: Kathleen Deleon | Balance: 6653603614
Account_id: 17739 | Owner_name: Michelle Stokes | Balance: 776554821
Account_id: 17740 | Owner_name: Adam Lewis | Balance: 15303429106
Account_id: 17741 | Owner_name: Monica Hernandez | Balance: 18019669247
Account_id: 17742 | Owner_name: Dr. Lawrence | Balance: 16524491596
Account_id: 17743 | Owner_name: David Turner | Balance: 19088965140
Account_id: 17744 | Owner_name: Scott Gay | Balance: 14038578121
Account_id: 17745 | Owner_name: Sarah Pierce | Balance: 13427977657
Account_id: 17746 | Owner_name: Nichole Chen | Balance: 2384698535
Account_id: 17747 | Owner_name: Nicholas Jimenez | Balance: 13817778469
Account_id: 17748 | Owner_name: Tony Cain | Balance: 4528641592
Account_id: 17749 | Owner_name: Stephen Parker | Balance: 4425158178
Account_id: 17750 | Owner_name: Veronica Palmer | Balance: 13699391059
Account_id: 17751 | Owner_name: Sara Kim | Balance: 11220583614
Account_id: 17752 | Owner_name: Sarah Alexander | Balance: 18315661071
Account_id: 17753 | Owner_name: Richard Sanchez | Balance: 426001385
Account_id: 17754 | Owner_name: Rachel Gilbert | Balance: 19642023838
Account_id: 17755 | Owner_name: Michele Mcdonald | Balance: 9231826836
Account_id: 17756 | Owner_name: David Fernandez | Balance: 11013277873
Account_id: 17757 | Owner_name: Dana Perkins | Balance: 3735932113
Account_id: 17758 | Owner_name: Michael Harrison | Balance: 3896059207
Account_id: 17759 | Owner_name: Cody Shaw | Balance: 7760141888
Account_id: 17760 | Owner_name: Nicole Meza | Balance: 10135234453
Account_id: 17761 | Owner_name: Teresa Sims | Balance: 11327376065
Account_id: 17762 | Owner_name: Steve Tran | Balance: 4046807254
Account_id: 17763 | Owner_name: Jorge Brewer | Balance: 16726709525
Account_id: 17764 | Owner_name: Troy Orozco | Balance: 14812119189
Account_id: 17765 | Owner_name: Joshua Edwards | Balance: 6402695058
Account_id: 17766 | Owner_name: Jennifer Velez | Balance: 16259970151
Account_id: 17767 | Owner_name: Scott Nelson | Balance: 8924334204
Account_id: 17768 | Owner_name: Allison Bird | Balance: 5123435382
Account_id: 17769 | Owner_name: Courtney Rogers | Balance: 18111621577
Account_id: 17770 | Owner_name: Chad Miles | Balance: 13960723617
Account_id: 17771 | Owner_name: Thomas Morrison | Balance: 9816720964
Account_id: 17772 | Owner_name: Marilyn Townsend | Balance: 11793378353
Account_id: 17773 | Owner_name: Sandra Thompson | Balance: 12532726999
Account_id: 17774 | Owner_name: Christopher Jordan | Balance: 14159544477
Account_id: 17775 | Owner_name: Timothy Sandoval | Balance: 951837961
Account_id: 17776 | Owner_name: Cory Harper | Balance: 18644151747
Account_id: 17777 | Owner_name: Douglas Hawkins | Balance: 15500180895
Account_id: 17778 | Owner_name: Ashley Dalton | Balance: 2523370888
Account_id: 17779 | Owner_name: Samuel Manning | Balance: 11953355848
Account_id: 17780 | Owner_name: Elizabeth Wilkerson | Balance: 10382433957
Account_id: 17781 | Owner_name: Danielle Brown | Balance: 16075625772
Account_id: 17782 | Owner_name: Renee Marsh | Balance: 4546332245
Account_id: 17783 | Owner_name: Debra Burton | Balance: 15721498375
Account_id: 17784 | Owner_name: Rachel Green | Balance: 4631841301
Account_id: 17785 | Owner_name: Valerie Mckinney | Balance: 10695500609
Account_id: 17786 | Owner_name: Lisa Ramirez | Balance: 6827520628
Account_id: 17787 | Owner_name: James Lane | Balance: 18507993208
Account_id: 17788 | Owner_name: Tammy Duarte | Balance: 13298354475
Account_id: 17789 | Owner_name: William Reilly | Balance: 4864156941
Account_id: 17790 | Owner_name: Blake Griffith | Balance: 3490170237
Account_id: 17791 | Owner_name: Andrew Elliott | Balance: 14443711351
Account_id: 17792 | Owner_name: Tamara Lucero | Balance: 2205456215
Account_id: 17793 | Owner_name: Cathy Rodriguez | Balance: 6352360629
Account_id: 17794 | Owner_name: Anthony Young | Balance: 16007919224
Account_id: 17795 | Owner_name: Kelly Rhodes | Balance: 10934492694
Account_id: 17796 | Owner_name: Dr. Anna | Balance: 8455963050
Account_id: 17797 | Owner_name: Kayla Rodriguez | Balance: 8820563077
Account_id: 17798 | Owner_name: Jimmy Dean | Balance: 9424864846
Account_id: 17799 | Owner_name: Billy Hatfield | Balance: 17307021081
Account_id: 17800 | Owner_name: Stephen Harris | Balance: 5811766224
Account_id: 17801 | Owner_name: Amanda Gonzalez | Balance: 1766637511
Account_id: 17802 | Owner_name: James Reed | Balance: 16288114459
Account_id: 17803 | Owner_name: Andrea Taylor | Balance: 1570271718
Account_id: 17804 | Owner_name: Shannon Weber | Balance: 16668065696
Account_id: 17805 | Owner_name: Donald Whitney | Balance: 16795686760
Account_id: 17806 | Owner_name: Nicholas Martin | Balance: 17914955449
Account_id: 17807 | Owner_name: Christopher Thomas | Balance: 8682645622
Account_id: 17808 | Owner_name: Tracy Adams | Balance: 19125983917
Account_id: 17809 | Owner_name: Devin Watkins | Balance: 8584519283
Account_id: 17810 | Owner_name: Kimberly Greene | Balance: 1923826428
Account_id: 17811 | Owner_name: Alicia Oneill | Balance: 3163390808
Account_id: 17812 | Owner_name: Jaime Johnson | Balance: 11665579823
Account_id: 17813 | Owner_name: Kenneth Zimmerman | Balance: 12221577019
Account_id: 17814 | Owner_name: Kristin Clarke | Balance: 15965543037
Account_id: 17815 | Owner_name: Jacqueline Fernandez | Balance: 11260363649
Account_id: 17816 | Owner_name: Todd Griffin | Balance: 16033922201
Account_id: 17817 | Owner_name: Amber Fitzgerald | Balance: 10605485733
Account_id: 17818 | Owner_name: Danny Perry | Balance: 10123636073
Account_id: 17819 | Owner_name: Tracey Davis | Balance: 8824385966
Account_id: 17820 | Owner_name: Jose Walker | Balance: 19902657699
Account_id: 17821 | Owner_name: Steven Haney | Balance: 6532554278
Account_id: 17822 | Owner_name: Sarah Harvey | Balance: 837220740
Account_id: 17823 | Owner_name: Katherine Lester | Balance: 18527851311
Account_id: 17824 | Owner_name: Katherine Oliver | Balance: 12035293190
Account_id: 17825 | Owner_name: Kimberly Washington | Balance: 16941250063
Account_id: 17826 | Owner_name: Kiara Wu | Balance: 6013503516
Account_id: 17827 | Owner_name: Jordan Peters | Balance: 14074787324
Account_id: 17828 | Owner_name: David Ayers | Balance: 1286373012
Account_id: 17829 | Owner_name: Andrew Olson | Balance: 5430313849
Account_id: 17830 | Owner_name: Shannon Boone | Balance: 15682565114
Account_id: 17831 | Owner_name: Jason Strong | Balance: 12775636131
Account_id: 17832 | Owner_name: Deborah Lowe | Balance: 1508505885
Account_id: 17833 | Owner_name: Victoria Johnson | Balance: 3742916524
Account_id: 17834 | Owner_name: Thomas Porter | Balance: 17879880080
Account_id: 17835 | Owner_name: Adrian Johnson | Balance: 1330933301
Account_id: 17836 | Owner_name: Rachel Dennis | Balance: 18806227576
Account_id: 17837 | Owner_name: Gregory Jones | Balance: 12237064121
Account_id: 17838 | Owner_name: Craig Glover | Balance: 10180677551
Account_id: 17839 | Owner_name: Lori Vargas | Balance: 688977773
Account_id: 17840 | Owner_name: Tiffany Griffin | Balance: 10809591613
Account_id: 17841 | Owner_name: Joshua Cook | Balance: 2504349406
Account_id: 17842 | Owner_name: Thomas Madden | Balance: 4751748092
Account_id: 17843 | Owner_name: Walter Johnson | Balance: 13609848638
Account_id: 17844 | Owner_name: Christopher Kerr | Balance: 13209239862
Account_id: 17845 | Owner_name: Tony Cain | Balance: 9633946344
Account_id: 17846 | Owner_name: Jennifer Anderson | Balance: 18176699327
Account_id: 17847 | Owner_name: David Mills | Balance: 12809670059
Account_id: 17848 | Owner_name: Dylan Sanchez | Balance: 11860311723
Account_id: 17849 | Owner_name: Kimberly Cabrera | Balance: 14493761763
Account_id: 17850 | Owner_name: Desiree Wheeler | Balance: 6084535644
Account_id: 17851 | Owner_name: Kimberly Thomas | Balance: 7072047230
Account_id: 17852 | Owner_name: Alexander Simon | Balance: 1666803503
Account_id: 17853 | Owner_name: Philip Johnson | Balance: 3179243939
Account_id: 17854 | Owner_name: Timothy Wheeler | Balance: 12198730964
Account_id: 17855 | Owner_name: Earl Williams | Balance: 15521309724
Account_id: 17856 | Owner_name: Sara Barnes | Balance: 12642809291
Account_id: 17857 | Owner_name: Michael Mckinney | Balance: 16122700612
Account_id: 17858 | Owner_name: William Simpson | Balance: 6760766373
Account_id: 17859 | Owner_name: John Nelson | Balance: 15335680639
Account_id: 17860 | Owner_name: Nicholas Martinez | Balance: 2861017915
Account_id: 17861 | Owner_name: Craig Henson | Balance: 16165812696
Account_id: 17862 | Owner_name: Krystal Jones | Balance: 8622516762
Account_id: 17863 | Owner_name: Sara Clark | Balance: 17474574295
Account_id: 17864 | Owner_name: Rachel Todd | Balance: 899410561
Account_id: 17865 | Owner_name: James Nichols | Balance: 4968275970
Account_id: 17866 | Owner_name: Alyssa Leon | Balance: 1332376494
Account_id: 17867 | Owner_name: Morgan Mosley | Balance: 195330120
Account_id: 17868 | Owner_name: Joseph Patel | Balance: 1520296819
Account_id: 17869 | Owner_name: Michael Fields | Balance: 13227366197
Account_id: 17870 | Owner_name: Larry Kelley | Balance: 5425512970
Account_id: 17871 | Owner_name: Sean Martinez | Balance: 2045666002
Account_id: 17872 | Owner_name: Kelly Bell | Balance: 1060411319
Account_id: 17873 | Owner_name: Angela Brown | Balance: 12246268698
Account_id: 17874 | Owner_name: Juan Khan | Balance: 6802499125
Account_id: 17875 | Owner_name: Jose Wood | Balance: 1710045397
Account_id: 17876 | Owner_name: Jessica Gonzalez | Balance: 7756467910
Account_id: 17877 | Owner_name: Tammy Villarreal | Balance: 9650773435
Account_id: 17878 | Owner_name: Patrick Weaver | Balance: 2311481760
Account_id: 17879 | Owner_name: Alexander Smith | Balance: 11135904337
Account_id: 17880 | Owner_name: Tiffany Smith | Balance: 15428863598
Account_id: 17881 | Owner_name: Kara Richard | Balance: 6122042078
Account_id: 17882 | Owner_name: Christian Riddle | Balance: 1585031528
Account_id: 17883 | Owner_name: Laura Green | Balance: 9909660400
Account_id: 17884 | Owner_name: Hayley Hart | Balance: 15252182603
Account_id: 17885 | Owner_name: Carla Gutierrez | Balance: 15284827326
Account_id: 17886 | Owner_name: Christina Smith | Balance: 9410879937
Account_id: 17887 | Owner_name: Michael Davis | Balance: 13473823500
Account_id: 17888 | Owner_name: Ashlee Lewis | Balance: 5797464979
Account_id: 17889 | Owner_name: Morgan Mosley | Balance: 18202359074
Account_id: 17890 | Owner_name: Taylor Moore | Balance: 13164697687
Account_id: 17891 | Owner_name: Christopher Rodriguez | Balance: 9119901446
Account_id: 17892 | Owner_name: David Caldwell | Balance: 367126646
Account_id: 17893 | Owner_name: Tina Vance | Balance: 6965689482
Account_id: 17894 | Owner_name: Brett Johnson | Balance: 385757327
Account_id: 17895 | Owner_name: Andrea Rodriguez | Balance: 19975178418
Account_id: 17896 | Owner_name: Rebecca Warner | Balance: 3012575157
Account_id: 17897 | Owner_name: Nicholas Scott | Balance: 4435496580
Account_id: 17898 | Owner_name: Tracy Schaefer | Balance: 8026765555
Account_id: 17899 | Owner_name: Debbie Williams | Balance: 620240966
Account_id: 17900 | Owner_name: Jennifer Shaffer | Balance: 12930696888
Account_id: 17901 | Owner_name: April Stephens | Balance: 11698943160
Account_id: 17902 | Owner_name: Gregory Hawkins | Balance: 16367881850
Account_id: 17903 | Owner_name: Michael Berry | Balance: 13601364753
Account_id: 17904 | Owner_name: Lisa Jordan | Balance: 18960725409
Account_id: 17905 | Owner_name: Mark Higgins | Balance: 14116331096
Account_id: 17906 | Owner_name: Jose Hernandez | Balance: 15488703887
Account_id: 17907 | Owner_name: Jacqueline Scott | Balance: 5144925082
Account_id: 17908 | Owner_name: Kristin Fleming | Balance: 5088566982
Account_id: 17909 | Owner_name: Zachary Ray | Balance: 16305177133
Account_id: 17910 | Owner_name: Melvin White | Balance: 19339173594
Account_id: 17911 | Owner_name: Carol Beck | Balance: 4509707429
Account_id: 17912 | Owner_name: Veronica Moran | Balance: 4088872201
Account_id: 17913 | Owner_name: Michael Jones | Balance: 15282406115
Account_id: 17914 | Owner_name: Rachel Todd | Balance: 3739354354
Account_id: 17915 | Owner_name: Sean Perry | Balance: 14066308172
Account_id: 17916 | Owner_name: Mark Brooks | Balance: 9903946255
Account_id: 17917 | Owner_name: Diane Young | Balance: 3038907564
Account_id: 17918 | Owner_name: Bridget Boone | Balance: 18700960911
Account_id: 17919 | Owner_name: Jennifer Ramsey | Balance: 12570213455
Account_id: 17920 | Owner_name: John Griffin | Balance: 8338796573
Account_id: 17921 | Owner_name: Louis Navarro | Balance: 18834172525
Account_id: 17922 | Owner_name: Chad Shelton | Balance: 11617230918
Account_id: 17923 | Owner_name: Casey Ochoa | Balance: 2835151440
Account_id: 17924 | Owner_name: William Snow | Balance: 13327350244
Account_id: 17925 | Owner_name: John Phillips | Balance: 17182343002
Account_id: 17926 | Owner_name: Karen Johnson | Balance: 18078954126
Account_id: 17927 | Owner_name: Adrian Lane | Balance: 17923231476
Account_id: 17928 | Owner_name: Stephanie Hodge | Balance: 2372441931
Account_id: 17929 | Owner_name: John Nelson | Balance: 8902095139
Account_id: 17930 | Owner_name: Whitney Bowman | Balance: 8150048439
Account_id: 17931 | Owner_name: Jaime Johnson | Balance: 5726086287
Account_id: 17932 | Owner_name: Steven Ramos | Balance: 15558275490
Account_id: 17933 | Owner_name: Amanda Smith | Balance: 9648647865
Account_id: 17934 | Owner_name: Kyle Gallagher | Balance: 11967508357
Account_id: 17935 | Owner_name: Stephen Pena | Balance: 1200968117
Account_id: 17936 | Owner_name: Rachel Burns | Balance: 14065453284
Account_id: 17937 | Owner_name: Michael Woodward | Balance: 19608227170
Account_id: 17938 | Owner_name: Eric Patterson | Balance: 17327307740
Account_id: 17939 | Owner_name: Mark Green | Balance: 9597014579
Account_id: 17940 | Owner_name: Amanda Whitehead | Balance: 14213975154
Account_id: 17941 | Owner_name: Scott Jackson | Balance: 13599565789
Account_id: 17942 | Owner_name: Ryan Morgan | Balance: 7758544987
Account_id: 17943 | Owner_name: James Wood | Balance: 6365225672
Account_id: 17944 | Owner_name: Joseph Contreras | Balance: 9819352089
Account_id: 17945 | Owner_name: Carrie Johnson | Balance: 9037243301
Account_id: 17946 | Owner_name: Philip Adams | Balance: 50870851
Account_id: 17947 | Owner_name: Nicholas Miles | Balance: 1815259012
Account_id: 17948 | Owner_name: Taylor Christian | Balance: 18579198781
Account_id: 17949 | Owner_name: Jaclyn Ramirez | Balance: 16522904016
Account_id: 17950 | Owner_name: Larry Roman | Balance: 17363773139
Account_id: 17951 | Owner_name: Erika Sandoval | Balance: 17292514608
Account_id: 17952 | Owner_name: Doris Williams | Balance: 1174893961
Account_id: 17953 | Owner_name: Peter Ortiz | Balance: 11817427723
Account_id: 17954 | Owner_name: Justin Maldonado | Balance: 17465584153
Account_id: 17955 | Owner_name: Sara Kim | Balance: 5183865868
Account_id: 17956 | Owner_name: Melissa Hill | Balance: 4816427753
Account_id: 17957 | Owner_name: Jamie Houston | Balance: 4054037948
Account_id: 17958 | Owner_name: Joshua Horton | Balance: 6140424026
Account_id: 17959 | Owner_name: Linda Hall | Balance: 4175708950
Account_id: 17960 | Owner_name: Benjamin Kelly | Balance: 19177305871
Account_id: 17961 | Owner_name: Jason Ball | Balance: 16159696153
Account_id: 17962 | Owner_name: Cheryl Nguyen | Balance: 17632677509
Account_id: 17963 | Owner_name: Charles Bishop | Balance: 19246576461
Account_id: 17964 | Owner_name: Anthony Mills | Balance: 11064068800
Account_id: 17965 | Owner_name: Andrea Mckinney | Balance: 10453123905
Account_id: 17966 | Owner_name: Nicholas Ortiz | Balance: 3059755609
Account_id: 17967 | Owner_name: Robert Villanueva | Balance: 3232139546
